mort2yr0,mort2yr1,woundRecur0,woundRecur1,C_L,Delta
0.30000000000000004,0.15,0.3,0.45,0.15,37.938770108008725
0.35,0.15,0.3,0.45,0.15,55.3400345506783
0.4,0.15,0.3,0.45,0.15,72.64194378101206
0.45,0.15,0.3,0.45,0.15,93.72450008329702
0.15,0.2,0.3,0.45,0.15,-36.12201968365355
0.2,0.2,0.3,0.45,0.15,-16.59335648662534
0.25,0.2,0.3,0.45,0.15,1.07624827415043
0.30000000000000004,0.2,0.3,0.45,0.15,19.5504770741274
0.35,0.2,0.3,0.45,0.15,35.247914799046214
0.4,0.2,0.3,0.45,0.15,57.84871997030456
0.45,0.2,0.3,0.45,0.15,75.1466570599735
0.15,0.25,0.3,0.45,0.15,-52.01447653855877
0.2,0.25,0.3,0.45,0.15,-34.82788687883135
0.25,0.25,0.3,0.45,0.15,-16.336442159613455
0.30000000000000004,0.25,0.3,0.45,0.15,2.261068126302291
0.35,0.25,0.3,0.45,0.15,17.139784014206953
0.4,0.25,0.3,0.45,0.15,40.92465495284091
0.45,0.25,0.3,0.45,0.15,60.643879322867804
0.15,0.30000000000000004,0.3,0.45,0.15,-72.25751781051463
0.2,0.30000000000000004,0.3,0.45,0.15,-49.835666430288654
0.25,0.30000000000000004,0.3,0.45,0.15,-32.593725829508855
0.30000000000000004,0.30000000000000004,0.3,0.45,0.15,-20.974408642356195
0.35,0.30000000000000004,0.3,0.45,0.15,3.809425906175477
0.4,0.30000000000000004,0.3,0.45,0.15,19.752129822032032
0.45,0.30000000000000004,0.3,0.45,0.15,40.36590923202317
0.15,0.35,0.3,0.45,0.15,-88.40841252710817
0.2,0.35,0.3,0.45,0.15,-70.31663441347177
0.25,0.35,0.3,0.45,0.15,-54.09599705254573
0.30000000000000004,0.35,0.3,0.45,0.15,-34.04917342626584
0.35,0.35,0.3,0.45,0.15,-15.146032632516892
0.4,0.35,0.3,0.45,0.15,2.094090667725652
0.45,0.35,0.3,0.45,0.15,21.208561840481536
0.15,0.4,0.3,0.45,0.15,-109.70714740307545
0.2,0.4,0.3,0.45,0.15,-91.55202837306433
0.25,0.4,0.3,0.45,0.15,-72.12065259697044
0.30000000000000004,0.4,0.3,0.45,0.15,-53.692785529069454
0.35,0.4,0.3,0.45,0.15,-34.261407370406346
0.4,0.4,0.3,0.45,0.15,-16.950942773339023
0.45,0.4,0.3,0.45,0.15,5.198374589658783
0.15,0.45,0.3,0.45,0.15,-124.48000910814739
0.2,0.45,0.3,0.45,0.15,-106.25338210661846
0.25,0.45,0.3,0.45,0.15,-88.02239059465006
0.30000000000000004,0.45,0.3,0.45,0.15,-74.00695191207365
0.35,0.45,0.3,0.45,0.15,-52.47457091769354
0.4,0.45,0.3,0.45,0.15,-40.04927605830551
0.45,0.45,0.3,0.45,0.15,-14.680331367225051
0.15,0.15,0.35,0.45,0.15,-13.117836619476407
0.2,0.15,0.35,0.45,0.15,4.424519982450192
0.25,0.15,0.35,0.45,0.15,22.30503089824731
0.30000000000000004,0.15,0.35,0.45,0.15,40.491256405964464
0.35,0.15,0.35,0.45,0.15,57.60521621295584
0.4,0.15,0.35,0.45,0.15,77.7267823617708
0.45,0.15,0.35,0.45,0.15,100.0840630233269
0.15,0.2,0.35,0.45,0.15,-30.36886507754423
0.2,0.2,0.35,0.45,0.15,-11.614820219653495
0.25,0.2,0.35,0.45,0.15,3.9830363314507053
0.30000000000000004,0.2,0.35,0.45,0.15,23.636693340310615
0.35,0.2,0.35,0.45,0.15,41.189288452478195
0.4,0.2,0.35,0.45,0.15,62.012563724500865
0.45,0.2,0.35,0.45,0.15,81.11650675115368
0.15,0.25,0.35,0.45,0.15,-46.46070286809788
0.2,0.25,0.35,0.45,0.15,-30.894211129452117
0.25,0.25,0.35,0.45,0.15,-12.099280872925306
0.30000000000000004,0.25,0.35,0.45,0.15,3.4231088927367637
0.35,0.25,0.35,0.45,0.15,24.219506758292766
0.4,0.25,0.35,0.45,0.15,45.156410259628274
0.45,0.25,0.35,0.45,0.15,67.64672343725312
0.15,0.30000000000000004,0.35,0.45,0.15,-62.34535971158164
0.2,0.30000000000000004,0.35,0.45,0.15,-45.49611857359804
0.25,0.30000000000000004,0.35,0.45,0.15,-27.69740243079235
0.30000000000000004,0.30000000000000004,0.35,0.45,0.15,-10.7467787652011
0.35,0.30000000000000004,0.35,0.45,0.15,4.898260636163116
0.4,0.30000000000000004,0.35,0.45,0.15,27.29953195754632
0.45,0.30000000000000004,0.35,0.45,0.15,50.158267719065975
0.15,0.35,0.35,0.45,0.15,-83.6027339311513
0.2,0.35,0.35,0.45,0.15,-64.71742734617618
0.25,0.35,0.35,0.45,0.15,-46.88024448461266
0.30000000000000004,0.35,0.35,0.45,0.15,-29.271200274905993
0.35,0.35,0.35,0.45,0.15,-13.268755778044351
0.4,0.35,0.35,0.45,0.15,9.218206409391598
0.45,0.35,0.35,0.45,0.15,30.2461900900434
0.15,0.4,0.35,0.45,0.15,-100.28099016488972
0.2,0.4,0.35,0.45,0.15,-81.87537498602836
0.25,0.4,0.35,0.45,0.15,-67.63172937176199
0.30000000000000004,0.4,0.35,0.45,0.15,-48.13811734593304
0.35,0.4,0.35,0.45,0.15,-27.75563416443822
0.4,0.4,0.35,0.45,0.15,-8.155320230329323
0.45,0.4,0.35,0.45,0.15,10.994515378869778
0.15,0.45,0.35,0.45,0.15,-121.16193345054796
0.2,0.45,0.35,0.45,0.15,-103.5790391925882
0.25,0.45,0.35,0.45,0.15,-85.8221435455377
0.30000000000000004,0.45,0.35,0.45,0.15,-64.35263470978634
0.35,0.45,0.35,0.45,0.15,-50.874657203254685
0.4,0.45,0.35,0.45,0.15,-28.763637739326384
0.45,0.45,0.35,0.45,0.15,-11.298996228987846
0.15,0.15,0.4,0.45,0.15,-4.713962525949796
0.2,0.15,0.4,0.45,0.15,14.30882145607086
0.25,0.15,0.4,0.45,0.15,29.954777416620914
0.30000000000000004,0.15,0.4,0.45,0.15,47.927518826656296
0.35,0.15,0.4,0.45,0.15,63.0640450902618
0.4,0.15,0.4,0.45,0.15,84.8324411665127
0.45,0.15,0.4,0.45,0.15,106.03549953420463
0.15,0.2,0.4,0.45,0.15,-24.11049506785929
0.2,0.2,0.4,0.45,0.15,-5.396343655792123
0.25,0.2,0.4,0.45,0.15,9.44956944529116
0.30000000000000004,0.2,0.4,0.45,0.15,30.04839424486738
0.35,0.2,0.4,0.45,0.15,45.9512019757164
0.4,0.2,0.4,0.45,0.15,68.27896605455913
0.45,0.2,0.4,0.45,0.15,85.46597664570726
0.15,0.25,0.4,0.45,0.15,-39.36245707551939
0.2,0.25,0.4,0.45,0.15,-22.271132318436457
0.25,0.25,0.4,0.45,0.15,-3.4993032679096814
0.30000000000000004,0.25,0.4,0.45,0.15,10.79188525406147
0.35,0.25,0.4,0.45,0.15,31.84445238570885
0.4,0.25,0.4,0.45,0.15,46.93791629100548
0.45,0.25,0.4,0.45,0.15,66.10326270149704
0.15,0.30000000000000004,0.4,0.45,0.15,-60.25254344057521
0.2,0.30000000000000004,0.4,0.45,0.15,-40.956342283979666
0.25,0.30000000000000004,0.4,0.45,0.15,-24.20874359292833
0.30000000000000004,0.30000000000000004,0.4,0.45,0.15,-6.882854780049399
0.35,0.30000000000000004,0.4,0.45,0.15,12.824980181984472
0.4,0.30000000000000004,0.4,0.45,0.15,32.06420280315746
0.45,0.30000000000000004,0.4,0.45,0.15,53.46046378920221
0.15,0.35,0.4,0.45,0.15,-77.43394897425287
0.2,0.35,0.4,0.45,0.15,-55.051728538150485
0.25,0.35,0.4,0.45,0.15,-41.6664097871635
0.30000000000000004,0.35,0.4,0.45,0.15,-21.874307736706555
0.35,0.35,0.4,0.45,0.15,-3.6023496468040435
0.4,0.35,0.4,0.45,0.15,14.868609303803566
0.45,0.35,0.4,0.45,0.15,33.011522400352305
0.15,0.4,0.4,0.45,0.15,-94.27230595881173
0.2,0.4,0.4,0.45,0.15,-78.53170087329869
0.25,0.4,0.4,0.45,0.15,-61.17599324209834
0.30000000000000004,0.4,0.4,0.45,0.15,-44.02898502598339
0.35,0.4,0.4,0.45,0.15,-24.114734862292607
0.4,0.4,0.4,0.45,0.15,-4.302781245483118
0.45,0.4,0.4,0.45,0.15,16.380292851501792
0.15,0.45,0.4,0.45,0.15,-115.22407979057328
0.2,0.45,0.4,0.45,0.15,-93.09137757441789
0.25,0.45,0.4,0.45,0.15,-79.56355163758167
0.30000000000000004,0.45,0.4,0.45,0.15,-64.42972506967249
0.35,0.45,0.4,0.45,0.15,-39.33050354641966
0.4,0.45,0.4,0.45,0.15,-24.979059714514506
0.45,0.45,0.4,0.45,0.15,-5.81325881005921
0.2,0.15,0.45,0.45,0.15,16.635909568833426
0.25,0.15,0.45,0.45,0.15,30.1675667591785
0.30000000000000004,0.15,0.45,0.45,0.15,51.611941885330566
0.35,0.15,0.45,0.45,0.15,72.32184243871626
0.4,0.15,0.45,0.45,0.15,84.10678025849069
0.45,0.15,0.45,0.45,0.15,106.35972043864035
0.15,0.2,0.45,0.45,0.15,-19.43585583170733
0.25,0.2,0.45,0.45,0.15,15.360921071296787
0.30000000000000004,0.2,0.45,0.45,0.15,37.866693520663034
0.35,0.2,0.45,0.45,0.15,53.29065586393142
0.4,0.2,0.45,0.45,0.15,72.47698677486443
0.45,0.2,0.45,0.45,0.15,90.10312252055496
0.15,0.25,0.45,0.45,0.15,-35.64181226715556
0.2,0.25,0.45,0.45,0.15,-16.85195698940089
0.30000000000000004,0.25,0.45,0.45,0.15,13.024691580652814
0.35,0.25,0.45,0.45,0.15,35.02212411355407
0.4,0.25,0.45,0.45,0.15,53.97020929269581
0.45,0.25,0.45,0.45,0.15,76.74291649860805
0.15,0.30000000000000004,0.45,0.45,0.15,-49.83441264600748
0.2,0.30000000000000004,0.45,0.45,0.15,-33.62776881019414
0.25,0.30000000000000004,0.45,0.45,0.15,-14.55426791144049
0.35,0.30000000000000004,0.45,0.45,0.15,18.34086021531624
0.4,0.30000000000000004,0.45,0.45,0.15,34.94042305970703
0.45,0.30000000000000004,0.45,0.45,0.15,54.70175410879557
0.15,0.35,0.45,0.45,0.15,-68.49598774563543
0.2,0.35,0.45,0.45,0.15,-55.71645524026496
0.25,0.35,0.45,0.45,0.15,-38.290199842446725
0.30000000000000004,0.35,0.45,0.45,0.15,-18.492774195847517
0.4,0.35,0.45,0.45,0.15,21.196716053888053
0.45,0.35,0.45,0.45,0.15,37.09362117146537
0.15,0.4,0.45,0.45,0.15,-87.73323572325256
0.2,0.4,0.45,0.45,0.15,-72.63053092501866
0.25,0.4,0.45,0.45,0.15,-52.552603291549815
0.30000000000000004,0.4,0.45,0.45,0.15,-36.85073482139927
0.35,0.4,0.45,0.45,0.15,-20.703646788787182
0.45,0.4,0.45,0.45,0.15,21.583155312791007
0.15,0.45,0.45,0.45,0.15,-107.41406212871101
0.2,0.45,0.45,0.45,0.15,-89.92930385183246
0.25,0.45,0.45,0.45,0.15,-72.3373192525811
0.30000000000000004,0.45,0.45,0.45,0.15,-53.510165358125164
0.35,0.45,0.45,0.45,0.15,-39.1110065115231
0.4,0.45,0.45,0.45,0.15,-18.98154423505406
0.15,0.15,0.5,0.45,0.15,9.063893432265218
0.2,0.15,0.5,0.45,0.15,21.142410463760427
0.25,0.15,0.5,0.45,0.15,40.7157247913637
0.30000000000000004,0.15,0.5,0.45,0.15,57.133066710680225
0.35,0.15,0.5,0.45,0.15,76.123086452003065
0.4,0.15,0.5,0.45,0.15,92.52017278241709
0.45,0.15,0.5,0.45,0.15,114.00257057545656
0.15,0.2,0.5,0.45,0.15,-11.863291002235314
0.2,0.2,0.5,0.45,0.15,6.702545653390814
0.25,0.2,0.5,0.45,0.15,24.92573972952556
0.30000000000000004,0.2,0.5,0.45,0.15,38.75755192198022
0.35,0.2,0.5,0.45,0.15,58.93316418781967
0.4,0.2,0.5,0.45,0.15,76.40025666112916
0.45,0.2,0.5,0.45,0.15,97.54143915493137
0.15,0.25,0.5,0.45,0.15,-25.699259919019482
0.2,0.25,0.5,0.45,0.15,-11.696132017623711
0.25,0.25,0.5,0.45,0.15,3.067521412571807
0.30000000000000004,0.25,0.5,0.45,0.15,22.095503654275944
0.35,0.25,0.5,0.45,0.15,43.60515098380279
0.4,0.25,0.5,0.45,0.15,60.654311787045174
0.45,0.25,0.5,0.45,0.15,79.26657526059375
0.15,0.30000000000000004,0.5,0.45,0.15,-45.071402971714235
0.2,0.30000000000000004,0.5,0.45,0.15,-32.14984635529345
0.25,0.30000000000000004,0.5,0.45,0.15,-12.937178498234971
0.30000000000000004,0.30000000000000004,0.5,0.45,0.15,3.422423085629532
0.35,0.30000000000000004,0.5,0.45,0.15,24.75637916345454
0.4,0.30000000000000004,0.5,0.45,0.15,43.05147941985513
0.45,0.30000000000000004,0.5,0.45,0.15,65.6246828553879
0.15,0.35,0.5,0.45,0.15,-60.991281133422035
0.2,0.35,0.5,0.45,0.15,-47.34104354874421
0.25,0.35,0.5,0.45,0.15,-31.442176238839068
0.30000000000000004,0.35,0.5,0.45,0.15,-13.05375741607918
0.35,0.35,0.5,0.45,0.15,4.230187128708735
0.4,0.35,0.5,0.45,0.15,22.709898574738475
0.45,0.35,0.5,0.45,0.15,42.99619436544339
0.15,0.4,0.5,0.45,0.15,-84.43491341040118
0.2,0.4,0.5,0.45,0.15,-65.37888641190807
0.25,0.4,0.5,0.45,0.15,-51.01608022347585
0.30000000000000004,0.4,0.5,0.45,0.15,-31.284171068445573
0.35,0.4,0.5,0.45,0.15,-15.045303211545047
0.4,0.4,0.5,0.45,0.15,6.014776141857283
0.45,0.4,0.5,0.45,0.15,23.77851509076254
0.15,0.45,0.5,0.45,0.15,-101.80369758892499
0.2,0.45,0.5,0.45,0.15,-82.16115363127813
0.25,0.45,0.5,0.45,0.15,-68.08717970930053
0.30000000000000004,0.45,0.5,0.45,0.15,-51.12554532182543
0.35,0.45,0.5,0.45,0.15,-30.6955449971569
0.4,0.45,0.5,0.45,0.15,-14.279690276762437
0.45,0.45,0.5,0.45,0.15,5.155172783904618
0.15,0.15,0.55,0.45,0.15,11.674259569825267
0.2,0.15,0.55,0.45,0.15,28.929022512380357
0.25,0.15,0.55,0.45,0.15,45.73133333836404
0.30000000000000004,0.15,0.55,0.45,0.15,67.2652778694175
0.35,0.15,0.55,0.45,0.15,81.79122158527389
0.4,0.15,0.55,0.45,0.15,98.71644167873558
0.45,0.15,0.55,0.45,0.15,118.11596645996138
0.15,0.2,0.55,0.45,0.15,-3.689583969971409
0.2,0.2,0.55,0.45,0.15,15.316784115569988
0.25,0.2,0.55,0.45,0.15,29.958327301470888
0.30000000000000004,0.2,0.55,0.45,0.15,46.82569312903814
0.35,0.2,0.55,0.45,0.15,63.562820253712346
0.4,0.2,0.55,0.45,0.15,82.5466507564779
0.45,0.2,0.55,0.45,0.15,102.70942750770377
0.15,0.25,0.55,0.45,0.15,-20.74924594938534
0.2,0.25,0.55,0.45,0.15,-4.386410260353443
0.25,0.25,0.55,0.45,0.15,10.068568681551312
0.30000000000000004,0.25,0.55,0.45,0.15,29.68194060052747
0.35,0.25,0.55,0.45,0.15,48.42000857953241
0.4,0.25,0.55,0.45,0.15,64.2726237690186
0.45,0.25,0.55,0.45,0.15,84.9324155747949
0.15,0.30000000000000004,0.55,0.45,0.15,-36.193209110707755
0.2,0.30000000000000004,0.55,0.45,0.15,-21.390010711181105
0.25,0.30000000000000004,0.55,0.45,0.15,-6.402868034463779
0.30000000000000004,0.30000000000000004,0.55,0.45,0.15,13.565548463181301
0.35,0.30000000000000004,0.55,0.45,0.15,28.609611077754437
0.4,0.30000000000000004,0.55,0.45,0.15,49.903698107823004
0.45,0.30000000000000004,0.55,0.45,0.15,66.42199039314772
0.15,0.35,0.55,0.45,0.15,-57.87030999852209
0.2,0.35,0.55,0.45,0.15,-42.14180034798636
0.25,0.35,0.55,0.45,0.15,-23.643777501901695
0.30000000000000004,0.35,0.55,0.45,0.15,-5.026877461489619
0.35,0.35,0.55,0.45,0.15,10.83499857130522
0.4,0.35,0.55,0.45,0.15,30.972709449802778
0.45,0.35,0.55,0.45,0.15,45.05812244071717
0.15,0.4,0.55,0.45,0.15,-73.46361133086992
0.2,0.4,0.55,0.45,0.15,-63.75300674494025
0.25,0.4,0.55,0.45,0.15,-41.90980496752843
0.30000000000000004,0.4,0.55,0.45,0.15,-25.333909509529917
0.35,0.4,0.55,0.45,0.15,-6.315814620409412
0.4,0.4,0.55,0.45,0.15,11.560991179082635
0.45,0.4,0.55,0.45,0.15,27.24071825475636
0.15,0.45,0.55,0.45,0.15,-92.60620475260583
0.2,0.45,0.55,0.45,0.15,-81.4745479100124
0.25,0.45,0.55,0.45,0.15,-61.76128357133962
0.30000000000000004,0.45,0.55,0.45,0.15,-46.03891450413863
0.35,0.45,0.55,0.45,0.15,-26.346633294368417
0.4,0.45,0.55,0.45,0.15,-9.58691691082521
0.45,0.45,0.55,0.45,0.15,12.147496521055245
0.15,0.15,0.25,0.5,0.15,-26.707235270801107
0.2,0.15,0.25,0.5,0.15,-12.102173922132522
0.25,0.15,0.25,0.5,0.15,7.462343322746733
0.30000000000000004,0.15,0.25,0.5,0.15,25.1305976631582
0.35,0.15,0.25,0.5,0.15,41.03797799708519
0.4,0.15,0.25,0.5,0.15,63.1537843211928
0.45,0.15,0.25,0.5,0.15,80.11565945104559
0.15,0.2,0.25,0.5,0.15,-45.62794284905516
0.2,0.2,0.25,0.5,0.15,-28.47432209598952
0.25,0.2,0.25,0.5,0.15,-7.609297688004972
0.30000000000000004,0.2,0.25,0.5,0.15,2.696532076504127
0.35,0.2,0.25,0.5,0.15,24.536471610733997
0.4,0.2,0.25,0.5,0.15,44.08764497417451
0.45,0.2,0.25,0.5,0.15,66.50848853980045
0.15,0.25,0.25,0.5,0.15,-64.67123041354324
0.2,0.25,0.25,0.5,0.15,-47.74539860300797
0.25,0.25,0.25,0.5,0.15,-29.1034532175442
0.30000000000000004,0.25,0.25,0.5,0.15,-8.300346756863064
0.35,0.25,0.25,0.5,0.15,10.1264476877177
0.4,0.25,0.25,0.5,0.15,28.801567088437253
0.45,0.25,0.25,0.5,0.15,45.32481099631548
0.15,0.30000000000000004,0.25,0.5,0.15,-82.8016600740167
0.2,0.30000000000000004,0.25,0.5,0.15,-64.15753986350296
0.25,0.30000000000000004,0.25,0.5,0.15,-45.39589986991302
0.30000000000000004,0.30000000000000004,0.25,0.5,0.15,-30.619863742607095
0.35,0.30000000000000004,0.25,0.5,0.15,-6.940204982553155
0.4,0.30000000000000004,0.25,0.5,0.15,11.010227465230003
0.45,0.30000000000000004,0.25,0.5,0.15,33.42708530855748
0.15,0.35,0.25,0.5,0.15,-97.99991974546174
0.2,0.35,0.25,0.5,0.15,-82.75240505146468
0.25,0.35,0.25,0.5,0.15,-61.857051963125116
0.30000000000000004,0.35,0.25,0.5,0.15,-45.459022430422465
0.35,0.35,0.25,0.5,0.15,-22.275962705494578
0.4,0.35,0.25,0.5,0.15,-6.316995248046908
0.45,0.35,0.25,0.5,0.15,14.092864313953726
0.15,0.4,0.25,0.5,0.15,-120.83601306716179
0.2,0.4,0.25,0.5,0.15,-97.55216927298062
0.25,0.4,0.25,0.5,0.15,-83.92884386108528
0.30000000000000004,0.4,0.25,0.5,0.15,-64.94956980299668
0.35,0.4,0.25,0.5,0.15,-45.21120863697098
0.4,0.4,0.25,0.5,0.15,-27.596344316906368
0.45,0.4,0.25,0.5,0.15,-9.269685955880675
0.15,0.45,0.25,0.5,0.15,-134.82217536742115
0.2,0.45,0.25,0.5,0.15,-117.70149771894302
0.25,0.45,0.25,0.5,0.15,-98.94801186545959
0.30000000000000004,0.45,0.25,0.5,0.15,-84.681045140788
0.35,0.45,0.25,0.5,0.15,-60.92779670355765
0.4,0.45,0.25,0.5,0.15,-43.5839994995323
0.45,0.45,0.25,0.5,0.15,-24.77341147112452
0.15,0.15,0.3,0.5,0.15,-23.310402196599625
0.2,0.15,0.3,0.5,0.15,-5.267416872915021
0.25,0.15,0.3,0.5,0.15,12.944815615421646
0.30000000000000004,0.15,0.3,0.5,0.15,29.195639547814608
0.35,0.15,0.3,0.5,0.15,50.53125932533965
0.4,0.15,0.3,0.5,0.15,67.34774194740464
0.45,0.15,0.3,0.5,0.15,91.2877838210195
0.15,0.2,0.3,0.5,0.15,-38.603264202943365
0.2,0.2,0.3,0.5,0.15,-22.147710428292726
0.25,0.2,0.3,0.5,0.15,-5.258160717904445
0.30000000000000004,0.2,0.3,0.5,0.15,15.076291883322767
0.35,0.2,0.3,0.5,0.15,27.843256655298376
0.4,0.2,0.3,0.5,0.15,50.76172937710015
0.45,0.2,0.3,0.5,0.15,72.1711595607996
0.15,0.25,0.3,0.5,0.15,-60.14708648616687
0.2,0.25,0.3,0.5,0.15,-39.92360697261893
0.25,0.25,0.3,0.5,0.15,-23.958231825947337
0.30000000000000004,0.25,0.3,0.5,0.15,-5.750062839185375
0.35,0.25,0.3,0.5,0.15,13.10978977255968
0.4,0.25,0.3,0.5,0.15,34.97861644994134
0.45,0.25,0.3,0.5,0.15,52.74109351391644
0.15,0.30000000000000004,0.3,0.5,0.15,-76.61061591502494
0.2,0.30000000000000004,0.3,0.5,0.15,-58.466297319359
0.25,0.30000000000000004,0.3,0.5,0.15,-40.67284464037334
0.30000000000000004,0.30000000000000004,0.3,0.5,0.15,-19.961122284969576
0.35,0.30000000000000004,0.3,0.5,0.15,-5.78656661361714
0.4,0.30000000000000004,0.3,0.5,0.15,16.64981447444785
0.45,0.30000000000000004,0.3,0.5,0.15,35.612109683861036
0.15,0.35,0.3,0.5,0.15,-91.49439676563873
0.2,0.35,0.3,0.5,0.15,-74.74599120577528
0.25,0.35,0.3,0.5,0.15,-57.73561646157225
0.30000000000000004,0.35,0.3,0.5,0.15,-40.55081618361237
0.35,0.35,0.3,0.5,0.15,-21.124147325127637
0.4,0.35,0.3,0.5,0.15,-0.7935054729754825
0.45,0.35,0.3,0.5,0.15,17.959827232164855
0.15,0.4,0.3,0.5,0.15,-111.95352888578395
0.2,0.4,0.3,0.5,0.15,-92.87863959611366
0.25,0.4,0.3,0.5,0.15,-75.85743730289164
0.30000000000000004,0.4,0.3,0.5,0.15,-57.685797086526236
0.35,0.4,0.3,0.5,0.15,-37.88596918311379
0.4,0.4,0.3,0.5,0.15,-22.09795768943178
0.45,0.4,0.3,0.5,0.15,-1.8491561175964648
0.15,0.45,0.3,0.5,0.15,-132.79683810113153
0.2,0.45,0.3,0.5,0.15,-113.61945762206682
0.25,0.45,0.3,0.5,0.15,-96.26350378234503
0.30000000000000004,0.45,0.3,0.5,0.15,-78.46315344271534
0.35,0.45,0.3,0.5,0.15,-60.69678939550778
0.4,0.45,0.3,0.5,0.15,-39.414637577398594
0.45,0.45,0.3,0.5,0.15,-19.729086157680797
0.15,0.15,0.35,0.5,0.15,-17.47800967813407
0.2,0.15,0.35,0.5,0.15,2.0598849568598894
0.25,0.15,0.35,0.5,0.15,18.558961745078136
0.30000000000000004,0.15,0.35,0.5,0.15,36.885696093743036
0.35,0.15,0.35,0.5,0.15,52.34609864281265
0.4,0.15,0.35,0.5,0.15,72.18232107406311
0.45,0.15,0.35,0.5,0.15,89.73520572689716
0.15,0.2,0.35,0.5,0.15,-35.62832959326664
0.2,0.2,0.35,0.5,0.15,-16.50801130831428
0.25,0.2,0.35,0.5,0.15,0.25768303534050574
0.30000000000000004,0.2,0.35,0.5,0.15,18.9756451159908
0.35,0.2,0.35,0.5,0.15,37.110051242862255
0.4,0.2,0.35,0.5,0.15,56.362420712965616
0.45,0.2,0.35,0.5,0.15,75.6087736600224
0.15,0.25,0.35,0.5,0.15,-52.82438564403708
0.2,0.25,0.35,0.5,0.15,-37.32069808717483
0.25,0.25,0.35,0.5,0.15,-16.629274482388325
0.30000000000000004,0.25,0.35,0.5,0.15,-0.5491127180454782
0.35,0.25,0.35,0.5,0.15,23.142065364804807
0.4,0.25,0.35,0.5,0.15,38.29740532173196
0.45,0.25,0.35,0.5,0.15,61.56612437838959
0.15,0.30000000000000004,0.35,0.5,0.15,-69.12636999180859
0.2,0.30000000000000004,0.35,0.5,0.15,-52.884823460521204
0.25,0.30000000000000004,0.35,0.5,0.15,-35.63327501949777
0.30000000000000004,0.30000000000000004,0.35,0.5,0.15,-17.91833889414096
0.35,0.30000000000000004,0.35,0.5,0.15,4.309540072294908
0.4,0.30000000000000004,0.35,0.5,0.15,20.340303634797806
0.45,0.30000000000000004,0.35,0.5,0.15,38.01805683457809
0.15,0.35,0.35,0.5,0.15,-87.98262053137142
0.2,0.35,0.35,0.5,0.15,-72.43876763155333
0.25,0.35,0.35,0.5,0.15,-52.772220103282336
0.30000000000000004,0.35,0.35,0.5,0.15,-33.2637734468928
0.35,0.35,0.35,0.5,0.15,-16.674263301890676
0.4,0.35,0.35,0.5,0.15,3.491059244504129
0.45,0.35,0.35,0.5,0.15,24.325527351111248
0.15,0.4,0.35,0.5,0.15,-108.59264556384062
0.2,0.4,0.35,0.5,0.15,-90.98160552806087
0.25,0.4,0.35,0.5,0.15,-71.30226330865759
0.30000000000000004,0.4,0.35,0.5,0.15,-53.678381674647596
0.35,0.4,0.35,0.5,0.15,-32.329118064769034
0.4,0.4,0.35,0.5,0.15,-13.73110709189882
0.45,0.4,0.35,0.5,0.15,3.7761874973624003
0.15,0.45,0.35,0.5,0.15,-126.22750303724445
0.2,0.45,0.35,0.5,0.15,-104.66135954298034
0.25,0.45,0.35,0.5,0.15,-91.22062425212687
0.30000000000000004,0.45,0.35,0.5,0.15,-73.09209597368857
0.35,0.45,0.35,0.5,0.15,-51.37410406534576
0.4,0.45,0.35,0.5,0.15,-32.527851894937385
0.45,0.45,0.35,0.5,0.15,-16.822891488008395
0.15,0.15,0.4,0.5,0.15,-11.616929322417718
0.2,0.15,0.4,0.5,0.15,5.050063242818851
0.25,0.15,0.4,0.5,0.15,23.018461884264525
0.30000000000000004,0.15,0.4,0.5,0.15,40.35176152649109
0.35,0.15,0.4,0.5,0.15,59.60039180331461
0.4,0.15,0.4,0.5,0.15,77.13933826974977
0.45,0.15,0.4,0.5,0.15,98.79586283238626
0.15,0.2,0.4,0.5,0.15,-27.28431500910841
0.2,0.2,0.4,0.5,0.15,-12.410640325051759
0.25,0.2,0.4,0.5,0.15,2.2308469936347706
0.30000000000000004,0.2,0.4,0.5,0.15,25.536470201106283
0.35,0.2,0.4,0.5,0.15,42.980154856260924
0.4,0.2,0.4,0.5,0.15,61.00967843042537
0.45,0.2,0.4,0.5,0.15,78.94685579097609
0.15,0.25,0.4,0.5,0.15,-46.32842450130278
0.2,0.25,0.4,0.5,0.15,-28.738877051592965
0.25,0.25,0.4,0.5,0.15,-12.548518819582227
0.30000000000000004,0.25,0.4,0.5,0.15,5.974273268852244
0.35,0.25,0.4,0.5,0.15,27.927247399850273
0.4,0.25,0.4,0.5,0.15,43.196707919919845
0.45,0.25,0.4,0.5,0.15,62.072312132735476
0.15,0.30000000000000004,0.4,0.5,0.15,-63.057168101585376
0.2,0.30000000000000004,0.4,0.5,0.15,-49.65436511740705
0.25,0.30000000000000004,0.4,0.5,0.15,-28.70081384471149
0.30000000000000004,0.30000000000000004,0.4,0.5,0.15,-13.197177910603443
0.35,0.30000000000000004,0.4,0.5,0.15,6.7617897288262725
0.4,0.30000000000000004,0.4,0.5,0.15,23.71889998153017
0.45,0.30000000000000004,0.4,0.5,0.15,45.952541561980695
0.15,0.35,0.4,0.5,0.15,-79.38956403780276
0.2,0.35,0.4,0.5,0.15,-63.874603247071605
0.25,0.35,0.4,0.5,0.15,-49.394125494704156
0.30000000000000004,0.35,0.4,0.5,0.15,-28.979469958465643
0.35,0.35,0.4,0.5,0.15,-13.98874288806627
